,state,state_po,county_name,county_fips,totalvotes,candidatevotes_biden,candidatevotes_trump,per_biden,per_trump,per_diff,abs_per_diff,winner
1824,NORTH DAKOTA,ND,CAVALIER,38019.0,2020.0,474.0,1499.0,23.465346534653463,74.20792079207921,50.742574257425744,50.742574257425744,0
1825,NORTH DAKOTA,ND,DICKEY,38021.0,2424.0,608.0,1742.0,25.082508250825082,71.86468646864687,46.78217821782178,46.78217821782178,0
1826,NORTH DAKOTA,ND,DIVIDE,38023.0,1202.0,265.0,904.0,22.04658901830283,75.20798668885192,53.16139767054909,53.16139767054909,0
1827,NORTH DAKOTA,ND,DUNN,38025.0,2338.0,342.0,1951.0,14.627887082976903,83.44739093242087,68.81950384944398,68.81950384944398,0
1828,NORTH DAKOTA,ND,EDDY,38027.0,1261.0,383.0,854.0,30.37272006344171,67.72402854877082,37.351308485329106,37.351308485329106,0
1829,NORTH DAKOTA,ND,EMMONS,38029.0,2009.0,237.0,1738.0,11.796913887506221,86.51070184171229,74.71378795420607,74.71378795420607,0
1830,NORTH DAKOTA,ND,FOSTER,38031.0,1778.0,373.0,1362.0,20.97862767154106,76.6029246344207,55.62429696287964,55.62429696287964,0
1831,NORTH DAKOTA,ND,GOLDEN VALLEY,38033.0,1026.0,137.0,871.0,13.352826510721247,84.89278752436647,71.53996101364523,71.53996101364523,0
1832,NORTH DAKOTA,ND,GRAND FORKS,38035.0,30970.0,12880.0,16987.0,41.58863416209235,54.84985469809494,13.26122053600259,13.26122053600259,0
1833,NORTH DAKOTA,ND,GRANT,38037.0,1381.0,207.0,1145.0,14.98913830557567,82.91093410572049,67.92179580014482,67.92179580014482,0
1834,NORTH DAKOTA,ND,GRIGGS,38039.0,1250.0,308.0,907.0,24.64,72.56,47.92,47.92,0
1835,NORTH DAKOTA,ND,HETTINGER,38041.0,1312.0,196.0,1091.0,14.939024390243901,83.15548780487805,68.21646341463415,68.21646341463415,0
1836,NORTH DAKOTA,ND,KIDDER,38043.0,1460.0,221.0,1215.0,15.136986301369863,83.21917808219177,68.08219178082192,68.08219178082192,0
1837,NORTH DAKOTA,ND,LAMOURE,38045.0,2219.0,527.0,1645.0,23.749436683190623,74.13249211356468,50.38305543037406,50.38305543037406,0
1838,NORTH DAKOTA,ND,LOGAN,38047.0,1076.0,128.0,930.0,11.895910780669144,86.43122676579925,74.53531598513011,74.53531598513011,0
1839,NORTH DAKOTA,ND,MCHENRY,38049.0,3003.0,564.0,2364.0,18.78121878121878,78.72127872127872,59.94005994005994,59.94005994005994,0
1840,NORTH DAKOTA,ND,MCINTOSH,38051.0,1455.0,261.0,1153.0,17.938144329896907,79.24398625429554,61.30584192439863,61.30584192439863,0
1841,NORTH DAKOTA,ND,MCKENZIE,38053.0,5419.0,814.0,4482.0,15.02122162760657,82.70898689795165,67.68776527034508,67.68776527034508,0
1842,NORTH DAKOTA,ND,MCLEAN,38055.0,5536.0,1230.0,4198.0,22.21820809248555,75.83092485549133,53.61271676300578,53.61271676300578,0
1843,NORTH DAKOTA,ND,MERCER,38057.0,4675.0,704.0,3856.0,15.058823529411763,82.4812834224599,67.42245989304813,67.42245989304813,0
1844,NORTH DAKOTA,ND,MORTON,38059.0,16619.0,3872.0,12243.0,23.29863409350743,73.66869246043684,50.37005836692941,50.37005836692941,0
1845,NORTH DAKOTA,ND,MOUNTRAIL,38061.0,4165.0,1256.0,2824.0,30.15606242496999,67.8031212484994,37.647058823529406,37.647058823529406,0
1846,NORTH DAKOTA,ND,NELSON,38063.0,1777.0,586.0,1141.0,32.97692740574001,64.20934158694429,31.232414181204284,31.232414181204284,0
1847,NORTH DAKOTA,ND,OLIVER,38065.0,1066.0,129.0,918.0,12.101313320825517,86.11632270168855,74.01500938086303,74.01500938086303,0
1848,NORTH DAKOTA,ND,PEMBINA,38067.0,3331.0,786.0,2460.0,23.596517562293606,73.85169618733113,50.25517862503752,50.25517862503752,0
1849,NORTH DAKOTA,ND,PIERCE,38069.0,2128.0,497.0,1585.0,23.355263157894736,74.48308270676691,51.12781954887217,51.12781954887217,0
1850,NORTH DAKOTA,ND,RAMSEY,38071.0,5372.0,1639.0,3577.0,30.51005212211467,66.58600148920327,36.0759493670886,36.0759493670886,0
1851,NORTH DAKOTA,ND,RANSOM,38073.0,2454.0,945.0,1418.0,38.50855745721272,57.783211083944586,19.27465362673187,19.27465362673187,0
1852,NORTH DAKOTA,ND,RENVILLE,38075.0,1319.0,220.0,1065.0,16.67930250189538,80.74298711144806,64.06368460955268,64.06368460955268,0
1853,NORTH DAKOTA,ND,RICHLAND,38077.0,7812.0,2510.0,5072.0,32.13005632360471,64.92575524833589,32.79569892473118,32.79569892473118,0
1854,NORTH DAKOTA,ND,ROLETTE,38079.0,3804.0,2482.0,1257.0,65.24710830704522,33.04416403785489,-32.20294426919033,32.20294426919033,1
1855,NORTH DAKOTA,ND,SARGENT,38081.0,2070.0,738.0,1266.0,35.65217391304348,61.15942028985507,25.507246376811594,25.507246376811594,0
1856,NORTH DAKOTA,ND,SHERIDAN,38083.0,812.0,104.0,688.0,12.807881773399016,84.72906403940887,71.92118226600985,71.92118226600985,0
1857,NORTH DAKOTA,ND,SIOUX,38085.0,1186.0,804.0,258.0,67.79089376053963,21.75379426644182,-46.037099494097816,46.037099494097816,1
1858,NORTH DAKOTA,ND,SLOPE,38087.0,427.0,44.0,380.0,10.304449648711945,88.99297423887587,78.68852459016392,78.68852459016392,0
1859,NORTH DAKOTA,ND,STARK,38089.0,15050.0,2499.0,12110.0,16.6046511627907,80.46511627906978,63.86046511627907,63.86046511627907,0
1860,NORTH DAKOTA,ND,STEELE,38091.0,1088.0,392.0,652.0,36.029411764705884,59.92647058823529,23.897058823529406,23.897058823529406,0
1861,NORTH DAKOTA,ND,STUTSMAN,38093.0,9959.0,2676.0,6994.0,26.870167687518826,70.22793453157948,43.35776684406065,43.35776684406065,0
1862,NORTH DAKOTA,ND,TOWNER,38095.0,1174.0,317.0,830.0,27.001703577512775,70.6984667802385,43.696763202725734,43.696763202725734,0
1863,NORTH DAKOTA,ND,TRAILL,38097.0,4136.0,1493.0,2522.0,36.09767891682785,60.976789168278536,24.879110251450683,24.879110251450683,0
1864,NORTH DAKOTA,ND,WALSH,38099.0,4783.0,1333.0,3324.0,27.869537946895257,69.49613213464353,41.626594187748275,41.626594187748275,0
1865,NORTH DAKOTA,ND,WARD,38101.0,28246.0,7293.0,19974.0,25.81958507399278,70.71443744246973,44.89485236847695,44.89485236847695,0
1866,NORTH DAKOTA,ND,WELLS,38103.0,2374.0,442.0,1893.0,18.618365627632688,79.73883740522325,61.120471777590566,61.120471777590566,0
1867,NORTH DAKOTA,ND,WILLIAMS,38105.0,14334.0,2169.0,11739.0,15.131854332356633,81.89619087484303,66.76433654248639,66.76433654248639,0
1868,OREGON,OR,BAKER,41001.0,9932.0,2346.0,7352.0,23.620620217478855,74.02335884011276,50.402738622633905,50.402738622633905,0
1869,OREGON,OR,BENTON,41003.0,52799.0,35827.0,14878.0,67.8554518077994,28.17856398795432,-39.67688781984508,39.67688781984508,1
1870,OREGON,OR,CLACKAMAS,41005.0,257679.0,139043.0,110509.0,53.95977165387944,42.886304277803006,-11.073467376076437,11.073467376076437,1
1871,OREGON,OR,CLATSOP,41007.0,23910.0,12916.0,10218.0,54.019238812212464,42.73525721455458,-11.283981597657885,11.283981597657885,1
1872,OREGON,OR,COLUMBIA,41009.0,32221.0,13835.0,17150.0,42.937835573073464,53.2261568542255,10.288321281152037,10.288321281152037,0
1873,OREGON,OR,COOS,41011.0,37075.0,14243.0,21829.0,38.41672285906945,58.877950101146325,20.461227242076873,20.461227242076873,0
1874,OREGON,OR,CROOK,41013.0,15448.0,3801.0,11287.0,24.605126877265665,73.06447436561368,48.459347488348016,48.459347488348016,0
1875,OREGON,OR,CURRY,41015.0,14925.0,6058.0,8484.0,40.5896147403685,56.84422110552764,16.254606365159134,16.254606365159134,0
1876,OREGON,OR,DESCHUTES,41017.0,125234.0,65962.0,55646.0,52.670999888209266,44.43362026286791,-8.237379625341354,8.237379625341354,1
1877,OREGON,OR,DOUGLAS,41019.0,64349.0,19160.0,43298.0,29.77513248069123,67.28620491382927,37.51107243313804,37.51107243313804,0
1878,OREGON,OR,GILLIAM,41021.0,1178.0,324.0,834.0,27.504244482173174,70.79796264855688,43.2937181663837,43.2937181663837,0
1879,OREGON,OR,GRANT,41023.0,4596.0,929.0,3545.0,20.213228894691035,77.13228894691035,56.919060052219315,56.919060052219315,0
1880,OREGON,OR,HARNEY,41025.0,4481.0,894.0,3475.0,19.950903816112476,77.54965409506806,57.59875027895559,57.59875027895559,0
1881,OREGON,OR,HOOD RIVER,41027.0,13090.0,8764.0,3955.0,66.95187165775401,30.213903743315505,-36.73796791443851,36.73796791443851,1
1882,OREGON,OR,JACKSON,41029.0,127165.0,59478.0,63869.0,46.77230369991743,50.225297841387174,3.4529941414697447,3.4529941414697447,0
1883,OREGON,OR,JEFFERSON,41031.0,11913.0,4393.0,7189.0,36.8756820280366,60.34584067825065,23.470158650214053,23.470158650214053,0
1884,OREGON,OR,JOSEPHINE,41033.0,51641.0,18451.0,31751.0,35.729362328382486,61.484092097364496,25.75472976898201,25.75472976898201,0
1885,OREGON,OR,KLAMATH,41035.0,36726.0,10388.0,25308.0,28.285138593911668,68.9103087730763,40.62517017916463,40.62517017916463,0
1886,OREGON,OR,LAKE,41037.0,4363.0,792.0,3470.0,18.152647261058906,79.53243181297273,61.37978455191383,61.37978455191383,0
1887,OREGON,OR,LANE,41039.0,222253.0,134366.0,80336.0,60.45632679873838,36.146193752165324,-24.310133046573057,24.310133046573057,1
1888,OREGON,OR,LINCOLN,41041.0,30726.0,17385.0,12460.0,56.58074594805702,40.551975525613486,-16.028770422443536,16.028770422443536,1
1889,OREGON,OR,LINN,41043.0,72640.0,26512.0,43486.0,36.497797356828194,59.86508810572687,23.367290748898675,23.367290748898675,0
1890,OREGON,OR,MALHEUR,41045.0,11804.0,3260.0,8187.0,27.617756692646562,69.35784479837343,41.74008810572687,41.74008810572687,0
1891,OREGON,OR,MARION,41047.0,165534.0,80872.0,79002.0,48.85522007563401,47.72554278879264,-1.1296772868413711,1.1296772868413711,1
1892,OREGON,OR,MORROW,41049.0,5118.0,1371.0,3586.0,26.787807737397422,70.06643220007815,43.27862446268073,43.27862446268073,0
1893,OREGON,OR,MULTNOMAH,41051.0,463659.0,367249.0,82995.0,79.20670147673182,17.900008411354033,-61.306693065377786,61.306693065377786,1
1894,OREGON,OR,POLK,41053.0,48291.0,22917.0,23732.0,47.45604771075356,49.14373278664762,1.6876850758940591,1.6876850758940591,0
1895,OREGON,OR,SHERMAN,41055.0,1208.0,260.0,921.0,21.52317880794702,76.24172185430463,54.71854304635761,54.71854304635761,0
1896,OREGON,OR,TILLAMOOK,41057.0,16888.0,8066.0,8354.0,47.76172430127901,49.46707721459024,1.7053529133112306,1.7053529133112306,0
1897,OREGON,OR,UMATILLA,41059.0,33038.0,10707.0,21270.0,32.40813608571948,64.38041043646709,31.97227435074761,31.97227435074761,0
1898,OREGON,OR,UNION,41061.0,14944.0,4254.0,10298.0,28.466274089935762,68.91059957173448,40.444325481798714,40.444325481798714,0
1899,OREGON,OR,WALLOWA,41063.0,5149.0,1625.0,3404.0,31.559526121577004,66.10992425713731,34.5503981355603,34.5503981355603,0
1900,OREGON,OR,WASCO,41065.0,14130.0,6604.0,7035.0,46.73743807501769,49.78768577494692,3.05024769992923,3.05024769992923,0
1901,OREGON,OR,WASHINGTON,41067.0,320326.0,209940.0,99073.0,65.53948165306593,30.928803781147955,-34.61067787191798,34.61067787191798,1
1902,OREGON,OR,WHEELER,41069.0,965.0,217.0,711.0,22.487046632124354,73.67875647668394,51.19170984455959,51.19170984455959,0
1903,OREGON,OR,YAMHILL,41071.0,58923.0,27174.0,29551.0,46.11781477521511,50.15189314868558,4.0340783734704715,4.0340783734704715,0
1904,PENNSYLVANIA,PA,ADAMS,42001.0,56540.0,18207.0,37523.0,32.20198089847896,66.36540502299258,34.16342412451362,34.16342412451362,0
1905,PENNSYLVANIA,PA,ALLEGHENY,42003.0,719733.0,429065.0,282324.0,59.614468143047496,39.22621305400753,-20.388255089039966,20.388255089039966,1
1906,PENNSYLVANIA,PA,ARMSTRONG,42005.0,36370.0,8457.0,27489.0,23.25268078086335,75.58152323343414,52.32884245257079,52.32884245257079,0
1907,PENNSYLVANIA,PA,BEAVER,42007.0,94122.0,38122.0,54759.0,40.50275174773167,58.1787467329636,17.67599498523193,17.67599498523193,0
1908,PENNSYLVANIA,PA,BEDFORD,42009.0,27574.0,4367.0,23025.0,15.837383041996084,83.50257488938855,67.66519184739246,67.66519184739246,0
1909,PENNSYLVANIA,PA,BERKS,42011.0,205540.0,92895.0,109736.0,45.19558236839545,53.38912133891214,8.193538970516691,8.193538970516691,0
1910,PENNSYLVANIA,PA,BLAIR,42013.0,63595.0,17636.0,45306.0,27.731739916660114,71.24144979951254,43.50970988285242,43.50970988285242,0
1911,PENNSYLVANIA,PA,BRADFORD,42015.0,30159.0,8046.0,21600.0,26.678603401969564,71.62041181736795,44.941808415398384,44.941808415398384,0
1912,PENNSYLVANIA,PA,BUCKS,42017.0,396234.0,204712.0,187367.0,51.664420519188155,47.28695669730513,-4.377463821883026,4.377463821883026,1
1913,PENNSYLVANIA,PA,BUTLER,42019.0,113305.0,37508.0,74359.0,33.103570010149596,65.62728917523498,32.52371916508538,32.52371916508538,0
1914,PENNSYLVANIA,PA,CAMBRIA,42021.0,70574.0,21730.0,48085.0,30.79037605917193,68.1341570550061,37.343780995834166,37.343780995834166,0
1915,PENNSYLVANIA,PA,CAMERON,42023.0,2434.0,634.0,1771.0,26.047658175842237,72.7608874281019,46.71322925225966,46.71322925225966,0
1916,PENNSYLVANIA,PA,CARBON,42025.0,33629.0,11212.0,21984.0,33.34027178922953,65.37214903803265,32.03187724880311,32.03187724880311,0
1917,PENNSYLVANIA,PA,CENTRE,42027.0,77493.0,40055.0,36372.0,51.688539610029295,46.93585227052766,-4.752687339501634,4.752687339501634,1
1918,PENNSYLVANIA,PA,CHESTER,42029.0,314502.0,182372.0,128565.0,57.987548568848524,40.87891332964496,-17.108635239203565,17.108635239203565,1
1919,PENNSYLVANIA,PA,CLARION,42031.0,19493.0,4678.0,14578.0,23.998358385061305,74.78582055096702,50.78746216590571,50.78746216590571,0
1920,PENNSYLVANIA,PA,CLEARFIELD,42033.0,39422.0,9673.0,29203.0,24.537060524580184,74.07792603115013,49.54086550656994,49.54086550656994,0
1921,PENNSYLVANIA,PA,CLINTON,42035.0,17625.0,5502.0,11902.0,31.217021276595748,67.52907801418439,36.31205673758865,36.31205673758865,0
1922,PENNSYLVANIA,PA,COLUMBIA,42037.0,31171.0,10532.0,20098.0,33.78781559783132,64.47659683680344,30.68878123897212,30.68878123897212,0
1923,PENNSYLVANIA,PA,CRAWFORD,42039.0,42004.0,12924.0,28559.0,30.76849823826302,67.99114370059995,37.22264546233693,37.22264546233693,0
1924,PENNSYLVANIA,PA,CUMBERLAND,42041.0,141595.0,62245.0,77212.0,43.95988558918041,54.53017408806809,10.570288498887678,10.570288498887678,0
1925,PENNSYLVANIA,PA,DAUPHIN,42043.0,147368.0,78983.0,66408.0,53.59576027360078,45.06270017914337,-8.533060094457412,8.533060094457412,1
1926,PENNSYLVANIA,PA,DELAWARE,42045.0,327931.0,206423.0,118532.0,62.94708338034526,36.145408637792706,-26.801674742552557,26.801674742552557,1
1927,PENNSYLVANIA,PA,ELK,42047.0,16906.0,4522.0,12140.0,26.747900153791555,71.80882526913523,45.06092511534367,45.06092511534367,0
1928,PENNSYLVANIA,PA,ERIE,42049.0,137083.0,68286.0,66869.0,49.8136165680646,48.77993624300606,-1.0336803250585405,1.0336803250585405,1
1929,PENNSYLVANIA,PA,FAYETTE,42051.0,62139.0,20444.0,41227.0,32.900432900432904,66.34641690403772,33.44598400360482,33.44598400360482,0
1930,PENNSYLVANIA,PA,FOREST,42053.0,2646.0,728.0,1882.0,27.513227513227513,71.12622826908542,43.613000755857904,43.613000755857904,0
1931,PENNSYLVANIA,PA,FRANKLIN,42055.0,80783.0,22422.0,57245.0,27.755839718752707,70.86268150477204,43.10684178601933,43.10684178601933,0
1932,PENNSYLVANIA,PA,FULTON,42057.0,7977.0,1085.0,6824.0,13.601604613263133,85.54594459069826,71.94433997743512,71.94433997743512,0
1933,PENNSYLVANIA,PA,GREENE,42059.0,17669.0,4911.0,12579.0,27.794442243477274,71.19248401154564,43.39804176806837,43.39804176806837,0
1934,PENNSYLVANIA,PA,HUNTINGDON,42061.0,22792.0,5445.0,17061.0,23.88996138996139,74.85521235521236,50.96525096525097,50.96525096525097,0
1935,PENNSYLVANIA,PA,INDIANA,42063.0,41198.0,12634.0,28089.0,30.666537210544202,68.18049419874751,37.513956988203304,37.513956988203304,0
1936,PENNSYLVANIA,PA,JEFFERSON,42065.0,22824.0,4527.0,17960.0,19.834384858044164,78.68909919383105,58.854714335786895,58.854714335786895,0
1937,PENNSYLVANIA,PA,JUNIATA,42067.0,12043.0,2253.0,9649.0,18.70796313210994,80.12123225110022,61.413269118990286,61.413269118990286,0
1938,PENNSYLVANIA,PA,LACKAWANNA,42069.0,115410.0,61991.0,52334.0,53.713716315743866,45.34615717875401,-8.367559136989854,8.367559136989854,1
1939,PENNSYLVANIA,PA,LANCASTER,42071.0,280239.0,115847.0,160209.0,41.33864308679377,57.16870242899811,15.830059342204336,15.830059342204336,0
1940,PENNSYLVANIA,PA,LAWRENCE,42073.0,46076.0,15978.0,29597.0,34.677489365396305,64.23517666464103,29.557687299244726,29.557687299244726,0
1941,PENNSYLVANIA,PA,LEBANON,42075.0,71652.0,23932.0,46731.0,33.400323787193656,65.21939373639256,31.819069949198905,31.819069949198905,0
1942,PENNSYLVANIA,PA,LEHIGH,42077.0,184713.0,98288.0,84259.0,53.211197912437136,45.61617211566051,-7.595025796776625,7.595025796776625,1
1943,PENNSYLVANIA,PA,LUZERNE,42079.0,153321.0,64873.0,86929.0,42.31188160786846,56.69738652891646,14.385504921048003,14.385504921048003,0
1944,PENNSYLVANIA,PA,LYCOMING,42081.0,59254.0,16971.0,41462.0,28.641104398015322,69.9733351334931,41.33223073547777,41.33223073547777,0
1945,PENNSYLVANIA,PA,MCKEAN,42083.0,19466.0,5098.0,14083.0,26.189253056611527,72.34665570738724,46.157402650775715,46.157402650775715,0
1946,PENNSYLVANIA,PA,MERCER,42085.0,57954.0,21067.0,36143.0,36.351244090140455,62.36497912137212,26.01373503123167,26.01373503123167,0
1947,PENNSYLVANIA,PA,MIFFLIN,42087.0,21502.0,4603.0,16670.0,21.407310947818807,77.52767184447958,56.12036089666078,56.12036089666078,0
1948,PENNSYLVANIA,PA,MONROE,42089.0,83829.0,44060.0,38726.0,52.55937682663517,46.19642367199895,-6.362953154636223,6.362953154636223,1
1949,PENNSYLVANIA,PA,MONTGOMERY,42091.0,510157.0,319511.0,185460.0,62.62993549044707,36.35351470233673,-26.276420788110336,26.276420788110336,1
1950,PENNSYLVANIA,PA,MONTOUR,42093.0,9771.0,3771.0,5844.0,38.593797973595336,59.809640773718144,21.215842800122807,21.215842800122807,0
1951,PENNSYLVANIA,PA,NORTHAMPTON,42095.0,170942.0,85087.0,83854.0,49.77536240362228,49.0540651215032,-0.7212972821190817,0.7212972821190817,1
1952,PENNSYLVANIA,PA,NORTHUMBERLAND,42097.0,42283.0,12677.0,28952.0,29.981316368280396,68.47196272733723,38.49064635905683,38.49064635905683,0
1953,PENNSYLVANIA,PA,PERRY,42099.0,24652.0,5950.0,18293.0,24.135972740548432,74.20493266266429,50.06895992211586,50.06895992211586,0
1954,PENNSYLVANIA,PA,PHILADELPHIA,42101.0,741377.0,603790.0,132740.0,81.4416956555167,17.90452091176284,-63.53717474375385,63.53717474375385,1
1955,PENNSYLVANIA,PA,PIKE,42103.0,32554.0,13019.0,19213.0,39.992013270258646,59.01886096946611,19.026847699207465,19.026847699207465,0
1956,PENNSYLVANIA,PA,POTTER,42105.0,9064.0,1726.0,7239.0,19.042365401588704,79.86540158870255,60.82303618711385,60.82303618711385,0
1957,PENNSYLVANIA,PA,SCHUYLKILL,42107.0,70603.0,20727.0,48871.0,29.357109471268927,69.21943826749572,39.86232879622679,39.86232879622679,0
1958,PENNSYLVANIA,PA,SNYDER,42109.0,19140.0,4910.0,13983.0,25.653082549634277,73.05642633228841,47.40334378265413,47.40334378265413,0
1959,PENNSYLVANIA,PA,SOMERSET,42111.0,40543.0,8654.0,31466.0,21.345238388871074,77.61142490688898,56.26618651801791,56.26618651801791,0
1960,PENNSYLVANIA,PA,SULLIVAN,42113.0,3595.0,921.0,2619.0,25.618915159944365,72.85118219749653,47.23226703755216,47.23226703755216,0
1961,PENNSYLVANIA,PA,SUSQUEHANNA,42115.0,21752.0,6236.0,15207.0,28.6686281721221,69.9108127988231,41.242184626701004,41.242184626701004,0
1962,PENNSYLVANIA,PA,TIOGA,42117.0,21075.0,4955.0,15742.0,23.511269276393833,74.69513641755636,51.18386714116252,51.18386714116252,0
1963,PENNSYLVANIA,PA,UNION,42119.0,20115.0,7475.0,12356.0,37.16132239622173,61.42679592344022,24.26547352721849,24.26547352721849,0
1964,PENNSYLVANIA,PA,VENANGO,42121.0,26528.0,7585.0,18569.0,28.59243063932449,69.99773823884198,41.405307599517485,41.405307599517485,0
1965,PENNSYLVANIA,PA,WARREN,42123.0,20650.0,6066.0,14237.0,29.37530266343826,68.94430992736076,39.5690072639225,39.5690072639225,0
1966,PENNSYLVANIA,PA,WASHINGTON,42125.0,118478.0,45088.0,72080.0,38.05601039855501,60.83829909350259,22.78228869494758,22.78228869494758,0
1967,PENNSYLVANIA,PA,WAYNE,42127.0,28089.0,9191.0,18637.0,32.720993983409876,66.34981665420628,33.6288226707964,33.6288226707964,0
1968,PENNSYLVANIA,PA,WESTMORELAND,42129.0,204697.0,72129.0,130218.0,35.2369599945285,63.61500168541796,28.37804169088946,28.37804169088946,0
1969,PENNSYLVANIA,PA,WYOMING,42131.0,14858.0,4704.0,9936.0,31.65971193969579,66.87306501547987,35.21335307578408,35.21335307578408,0
1970,PENNSYLVANIA,PA,YORK,42133.0,238471.0,88114.0,146733.0,36.949566194631636,61.53075216693015,24.581185972298513,24.581185972298513,0
1971,RHODE ISLAND,RI,BRISTOL,44001.0,28415.0,18050.0,9745.0,63.52278726024987,34.29526658455042,-29.227520675699452,29.227520675699452,1
1972,RHODE ISLAND,RI,KENT,44003.0,93093.0,49113.0,42001.0,52.75692049885598,45.1172483430548,-7.639672155801186,7.639672155801186,1
1973,RHODE ISLAND,RI,NEWPORT,44005.0,46148.0,29486.0,15722.0,63.8944266273728,34.06864869550143,-29.82577793187137,29.82577793187137,1
1974,RHODE ISLAND,RI,PROVIDENCE,44007.0,272667.0,165012.0,102551.0,60.51777442814862,37.61034521962687,-22.907429208521748,22.907429208521748,1
1975,RHODE ISLAND,RI,WASHINGTON,44009.0,76060.0,44549.0,29818.0,58.57086510649487,39.203260583749675,-19.367604522745197,19.367604522745197,1
1976,SOUTH CAROLINA,SC,ABBEVILLE,45001.0,12433.0,4101.0,8215.0,32.98479852006756,66.07415748411486,33.08935896404731,33.08935896404731,0
1977,SOUTH CAROLINA,SC,AIKEN,45003.0,85185.0,32275.0,51589.0,37.88812584375184,60.56113165463404,22.673005810882202,22.673005810882202,0
1978,SOUTH CAROLINA,SC,ALLENDALE,45005.0,3593.0,2718.0,835.0,75.64709156693571,23.239632618981354,-52.40745894795436,52.40745894795436,1
1979,SOUTH CAROLINA,SC,ANDERSON,45007.0,96093.0,27169.0,67565.0,28.273651566711415,70.31209349276222,42.0384419260508,42.0384419260508,0
1980,SOUTH CAROLINA,SC,BAMBERG,45009.0,6482.0,4010.0,2417.0,61.86362233878433,37.28787411292811,-24.575748225856223,24.575748225856223,1
1981,SOUTH CAROLINA,SC,BARNWELL,45011.0,10321.0,4720.0,5492.0,45.73200271291542,53.211898071892264,7.479895358976847,7.479895358976847,0
1982,SOUTH CAROLINA,SC,BEAUFORT,45013.0,97835.0,43419.0,53194.0,44.37982317166658,54.37113507435989,9.991311902693312,9.991311902693312,0
1983,SOUTH CAROLINA,SC,BERKELEY,45015.0,104458.0,45223.0,57397.0,43.29299814279423,54.947442991441534,11.654444848647302,11.654444848647302,0
1984,SOUTH CAROLINA,SC,CALHOUN,45017.0,8291.0,3905.0,4305.0,47.09926426245326,51.9237727656495,4.824508503196242,4.824508503196242,0
1985,SOUTH CAROLINA,SC,CHARLESTON,45019.0,218857.0,121485.0,93297.0,55.508848243373535,42.629205371543975,-12.87964287182956,12.87964287182956,1
1986,SOUTH CAROLINA,SC,CHEROKEE,45021.0,25270.0,6983.0,18043.0,27.633557578155916,71.4008705975465,43.767313019390585,43.767313019390585,0
1987,SOUTH CAROLINA,SC,CHESTER,45023.0,15757.0,6941.0,8660.0,44.05026337500793,54.95970045059339,10.909437075585458,10.909437075585458,0
1988,SOUTH CAROLINA,SC,CHESTERFIELD,45025.0,18876.0,7431.0,11297.0,39.3674507310871,59.84848484848485,20.481034117397755,20.481034117397755,0
1989,SOUTH CAROLINA,SC,CLARENDON,45027.0,16733.0,8250.0,8361.0,49.303770991454016,49.967130819339026,0.6633598278850101,0.6633598278850101,0
1990,SOUTH CAROLINA,SC,COLLETON,45029.0,19283.0,8602.0,10440.0,44.609241300627495,54.14095317118706,9.531711870559562,9.531711870559562,0
1991,SOUTH CAROLINA,SC,DARLINGTON,45031.0,32417.0,15220.0,16832.0,46.950674029058824,51.92337353857543,4.972699509516609,4.972699509516609,0
1992,SOUTH CAROLINA,SC,DILLON,45033.0,13101.0,6436.0,6582.0,49.126020914434015,50.24043966109457,1.1144187466605544,1.1144187466605544,0
1993,SOUTH CAROLINA,SC,DORCHESTER,45035.0,77278.0,33824.0,41913.0,43.76924868656021,54.23665208726934,10.46740340070913,10.46740340070913,0
1994,SOUTH CAROLINA,SC,EDGEFIELD,45037.0,13304.0,4953.0,8184.0,37.2294046903187,61.515333734215275,24.285929043896573,24.285929043896573,0
1995,SOUTH CAROLINA,SC,FAIRFIELD,45039.0,12136.0,7382.0,4625.0,60.827290705339486,38.109756097560975,-22.71753460777851,22.71753460777851,1
1996,SOUTH CAROLINA,SC,FLORENCE,45041.0,64510.0,31153.0,32615.0,48.29173771508293,50.55805301503643,2.2663152999534972,2.2663152999534972,0
1997,SOUTH CAROLINA,SC,GEORGETOWN,45043.0,36668.0,15822.0,20487.0,43.14934002399913,55.87160466892113,12.722264644922,12.722264644922,0
1998,SOUTH CAROLINA,SC,GREENVILLE,45045.0,258155.0,103030.0,150021.0,39.91013151013926,58.11276171292441,18.20263020278515,18.20263020278515,0
1999,SOUTH CAROLINA,SC,GREENWOOD,45047.0,32006.0,12145.0,19431.0,37.94601012310192,60.71049178279073,22.764481659688812,22.764481659688812,0
2000,SOUTH CAROLINA,SC,HAMPTON,45049.0,9305.0,5323.0,3906.0,57.205803331542185,41.97743148844707,-15.228371843095118,15.228371843095118,1
2001,SOUTH CAROLINA,SC,HORRY,45051.0,179744.0,59180.0,118821.0,32.924603881075306,66.10568363895318,33.181079757877875,33.181079757877875,0
2002,SOUTH CAROLINA,SC,JASPER,45053.0,14394.0,7185.0,7078.0,49.91663192997082,49.17326663887731,-0.7433652910935109,0.7433652910935109,1
2003,SOUTH CAROLINA,SC,KERSHAW,45055.0,33629.0,12699.0,20471.0,37.76205061107972,60.87305599333909,23.111005382259364,23.111005382259364,0
2004,SOUTH CAROLINA,SC,LANCASTER,45057.0,49868.0,18937.0,30312.0,37.974252025346914,60.784471003449106,22.810218978102192,22.810218978102192,0
